,TxHash,BlockHeight,TimeStamp,From,To,Value,ContractAddress,Input,isError
2037,0xa66aeffff195cb653843ad1e7b0e7a68605463d819664a9dac95ad30bc0493e5,4875369,1515429577,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x3051b19b2a9154901e33a5ae3b3a725d6ff36790,1.312944790000000000,NULL,0x,0
2038,0x8b71e74f64a6ab95d420f994c9a6dad7004202cfca38244f495906c6702e5238,4875370,1515429595,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0E-18,NULL,0xa9059cbb0000000000000000000000002e82e874fb4cf9da9a9e4a0598648ab36b2ca2ec000000000000000000000000000000000000000000000b0ffe786e7437248000,0
2039,0xbd2c41e418b709c5a1dc7775a55a5fabe809f7ad503f09712ced2f19842cb69c,4875370,1515429595,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x7aab76cee276dc29f09f63af2d805081d6003ec5,0.197000000000000000,NULL,0x,0
2040,0xb8e2c643d5e6b1a1651ac77c8df47a7935b3d6e8918f300b60afe671cc1b4494,4875370,1515429595,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xbdb3209d23e7e896cfbd2e62d4118963ab88e760,7.565138120000000000,NULL,0x,0
2041,0xe90e7f9c1abca27ed95ce4c601920ae94a300874a1337980cd5c8794c6fa5a6c,4875370,1515429595,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x60764b372ba21025091aca321e85b6c8a7060d3f,2.010526890000000000,NULL,0x,0
2050,0x2a508da9aab7307c506f3760ab92e346695cff7c9ce3d1352161c836222f1958,4875372,1515429614,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,0E-18,NULL,0xa9059cbb000000000000000000000000d2433140405b0b7f3365bb4def5097a9de484c4e0000000000000000000000000000000000000000000000065bdd508499520000,0
2049,0x0fa4df0cd7de0e9e2ff37ad88202ee66b23e4c68ebdfd5b16244bf529d26b970,4875372,1515429614,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb000000000000000000000000030a85190181848ea5bf93e43510b42bd7cb0c310000000000000000000000000000000000000000000000000000000250785d00,0
2048,0xfe5a6c7a9c7da0f269154267922ae937405b5e13e26ebe7c25af3e916d8f6610,4875372,1515429614,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xeae4108e46aaa111152f1ef4234b576736b194ca,2.000000000000000000,NULL,0x,0
2047,0x77da131843313ce4ffba42e9dc437d8e79ba101cd57fd65d3516f8d5bfea9048,4875372,1515429614,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4672e6dcefca83fcd7b2a60aa21d62d96dc730f5,0.100000000000000000,NULL,0x,0
2044,0x81ca1a3c9c88af3e7f6026ae5b1e74c48ed3f809015a9271574b4c9ecc1f2d19,4875372,1515429614,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xb5fef3fa65404985b1a2b1774d69aba2aa50c336,5.810718950000000000,NULL,0x,0
2045,0x0ff361b586760410d9de5e111219980c8aeb73106ea0bb461399572d099a7c90,4875372,1515429614,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb000000000000000000000000660158d22d304936c9c24d002aefa6e2f1ce0e0900000000000000000000000000000000000000000000000000000000c3299028,0
2043,0x39b97563664308c0e0fbe49e1228c8d557add119967c91146413e45dcb8bdab1,4875372,1515429614,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb00000000000000000000000002b942311f5cb930c0ded4c3b673fde4c058452800000000000000000000000000000000000000000000000000000001754dcbc0,0
2042,0xa8c138735d8803ca81874c8ac83510c7c71242b3513650c2362763afc344457c,4875372,1515429614,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x124d34739af3067c1baf097ec177db0bf42a9e7c,0.683307790000000000,NULL,0x,0
2046,0xe398cbc2107666fe576f3085db7bdf80af3fc43e3a8ca5eaa307133bd644fef4,4875372,1515429614,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb000000000000000000000000f2dd7f97c2a21875d6f6717906f328c933f3647400000000000000000000000000000000000000000000000000000000aaa731e0,0
2058,0x7c9a62eb05dbe39e88d83706d9bd0613f3f891b94abcce9861adf82278a57959,4875374,1515429645,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x9344cb1f43a1d8c92cd2b989291d75fe8cb9952a,0.090000000000000000,NULL,0x,0
2062,0x7e86cc068fe95f35381ea047996a4585815499b74da4b14e7d8ac828e8f87d67,4875374,1515429645,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x2cd83894f600d60a3add03a0ae9189170995481d,3.000000000000000000,NULL,0x,0
2061,0xf420bd62eb58696cf1dca44749b9f8e7a5e91bcda341af9ab8f6a433bf08c381,4875374,1515429645,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xdad508c4b8d0aae82d44b83f23947602adcb4509,10.000000000000000000,NULL,0x,0
2060,0x9b40d76b795f75d7b4f84ab8d5c58d5d749e4a394078cd363afe9dadc532c973,4875374,1515429645,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x5e73780a7c8bf01910ec0a9df109e1a2f930f5ca,3.300000000000000000,NULL,0x,0
2059,0xfd3a2dfb53b2318a29200524563c301ad6d22a9e247355fbf85f963304abd97e,4875374,1515429645,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0E-18,NULL,0xa9059cbb000000000000000000000000d0d849488f607ebd389c5cb50e162ddc03d6fd3800000000000000000000000000000000000000000000005304438add2b1f8000,0
2057,0xc7df68109e2a1978911d8611f98b4dca0cb16be3ee7d601b5ab1bfec4d588b85,4875374,1515429645,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x1fa029c725a184c2cdc9544a843700cbd62d8225,0.223534700000000000,NULL,0x,0
2051,0xc8238914517a90d9ece34772961d2a37e1f586dd12014d082bca71b2c0edd72e,4875374,1515429645,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x012ba1711256f6db8934cc7ac82b17122d8e1c43,0.581620420000000000,NULL,0x,0
2055,0x2a255e213342073d5fbcd823c684c8bb04700b3c324fdad5b43bf05d4b84c2db,4875374,1515429645,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x99fa2def9165c698be3ad09890c32f08d08ae02c,20.501929910000000000,NULL,0x,0
2054,0x0ecc4e20a85d4bf66a8969e5369ed8a1fbe24e8f48ccf3dfe74b0fa92f4312f9,4875374,1515429645,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x047497b14fc190929551d6cba7a7df94b0ef7fff,3.845009270000000000,NULL,0x,0
2053,0xd0179fc8b327003f10b1dfd0cc113201905368e40406ff73c17ad3e97503b2c2,4875374,1515429645,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf442c99808f5a5c021f05cbf8c404912236a7e33,0.939721740000000000,NULL,0x,0
2052,0x2fb5aa672b67dac5c799397efa91f2bfc3ebad64330ce41dc2dbed1f2589126a,4875374,1515429645,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xab754d9fac392e9ea6518955f5981a065acca9c0,0.672317000000000000,NULL,0x,0
2056,0x2be295b80feba7120e17b679ec6ef882fd8a37d7ca4757f351ad5759c1bb78d4,4875374,1515429645,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xbf19663ef622b0804d022ebe3a332025ad6250c0,0.110156210000000000,NULL,0x,0
2063,0x4483fb605eff25cfee9532c5dcc4d2b78b8e5b0ea2feeced9a2e4dbf0c036093,4875376,1515429663,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x725bae905b40642e4599724a367fc7d41e41af6a,0.922268660000000000,NULL,0x,0
2064,0xd20b86c26ceafa2a1a6d0ce684e0de28d652a89b5c3241eb0fea27e5912ee126,4875377,1515429673,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x3fe2097cf56db25a7150f0eedc08263a5a746d00,3.990000000000000000,NULL,0x,0
2065,0x7ef890ab8016ed826be66eeeaf12ec74cb4b0ffdfd7364ac46f8d390f99e8d5a,4875377,1515429673,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x00142a5fa2075127b8ddda4c5af14c7a04c7b68f,1.000000000000000000,NULL,0x,0
2066,0x6be07607443f6b0cbd1894e810a1b057e7638341301bb27b0a98bf83f8611475,4875377,1515429673,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xaaa7fe9216250a7963dd1e7ca5512efea5898260,0.190000000000000000,NULL,0x,0
2067,0x9818134be23f58958b9a00d49cceed2747fa49787f574ea3b16af043067ca2f7,4875377,1515429673,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x94e2e3a2e2d8539640c60db2f5a7333ba7498d13,1.085716150000000000,NULL,0x,0
2068,0x1309535b3eb73de432bdd1968c4ae2f99edaba8af4212063ffcd418b6d0c8ff3,4875378,1515429697,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb000000000000000000000000fd4671950e130469c17feb514ed84e5b0e32107300000000000000000000000000000000000000000000000000000009e4911110,0
2073,0x8efb9eea142826d4e974b7208b951c9ac42eeaab110b397135093230cf39c449,4875380,1515429718,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x372f4b7aab3018a1abd2648640e4870ca299b9f3,0.536934060000000000,NULL,0x,0
2074,0xd4720b352d539159db6dd850eee06e8a86b4bff642b7d1d4e9d8aaf715a11d0d,4875380,1515429718,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xb8c77482e45f1f44de1745f52c74426c631bdd52,0E-18,NULL,0xa9059cbb000000000000000000000000c10a2caef44ef2150cabebaa494d152ffb4aa69600000000000000000000000000000000000000000000000ad78ebc5ac6200000,0
2071,0x3f2fc5ff8fc43119b096727ecd2b5afb21660c2c0feb6e1c26b018dcf3f0ef3f,4875380,1515429718,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4988c80a0720d73366c545ad012018060047f5c4,0.805433750000000000,NULL,0x,0
2070,0xb038622af345fe7b8c500b36d512de746b986c99d32a51890b7305fb760d18e8,4875380,1515429718,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb00000000000000000000000040527acb63d76ceb7df386e9c224d6b85fd7c0a70000000000000000000000000000000000000000000000000000000097fde980,0
2069,0x1cbe5c2d538e5aef480a6bd1ac729da4813c589351fa6932845108fbd9ad7dca,4875380,1515429718,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb0000000000000000000000006c5f1f494cecba11550a0d2691eb787f3d5333c400000000000000000000000000000000000000000000000000000013dcc942e0,0
2072,0xb66409e93ffd57dddf62fd6e1c1c5d1c0b10117387832f470f4383c62eab4ec6,4875380,1515429718,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xb8c77482e45f1f44de1745f52c74426c631bdd52,0E-18,NULL,0xa9059cbb000000000000000000000000622d95a2f39eaaeb7cc54a1c9fb7c0d8fd015be00000000000000000000000000000000000000000000000007cd4a8d7aaa38000,0
2075,0xe0d26f549b543b43aa6f4c2bdc04ff568ab36e05f993b8fc6480db4543903034,4875382,1515429743,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x27054b13b1b798b345b591a4d22e6562d47ea75a,0E-18,NULL,0xa9059cbb000000000000000000000000911ef617c355519e48fcd434c60028c3a2848fdc00000000000000000000000000000000000000000000000000000000367139b0,0
2082,0x0ed286a7e35409318fa8de1f5351ab9ff77cce59cfd6c2cb1ec2487e9fdf486c,4875385,1515429801,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0E-18,NULL,0xa9059cbb00000000000000000000000006fac6ee7ad2da52292497df955988520eaa2bfe000000000000000000000000000000000000000000000015bcfe2f6933a40000,0
2076,0x28b5207734280a034408328aa2a8e1f807b5d8dfdba349426f3e58696c00732d,4875385,1515429801,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xfc42445f9b9a55529627aaf7c42e38a29ceb4af6,4.990000000000000000,NULL,0x,0
2077,0x8d1cc52c0146f2729dd6a23627fdc18c0b718ba2a5e136743fb9f597fd471cea,4875385,1515429801,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xfe0158e7301033a8c93c949c328357e6d10e3fef,0.992706550000000000,NULL,0x,0
2078,0x3129b5210dd727aad9bb10430118a869e724fd6e31dd55bf0d2b87c8966b806e,4875385,1515429801,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x5973111aec675d067c6341232c109cc5cc9ec624,4.665182320000000000,NULL,0x,0
2079,0x930040faabcbe93733392ebcb4c38faa0fce6d23ba987865ef2f386139a60c70,4875385,1515429801,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x338edcec84b7cec6c82dd2808387f4760cbb0331,0.530033480000000000,NULL,0x,0
2080,0xac1f91dd84321d0d40a5889284fa7bf5302016c436565526f7ba09a9ebdf8568,4875385,1515429801,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x526da96ba5b43b05e99ab50fa591cebd8f557a47,0.934868920000000000,NULL,0x,0
2081,0x67bd7c0b733ed1afde486e76e5b4a6fa3adb9e8b98800a0c4929998c5b55e2ac,4875385,1515429801,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x6d5feaf90fb6f6aa8a99380bc255bfeba05f8d68,29.990000000000000000,NULL,0x,0
2083,0x8f10565623705904f55d0b93f17660c91e903bbca2b8c6a6487004b3fade46ae,4875385,1515429801,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x5af2be193a6abca9c8817001f45744777db30756,0E-18,NULL,0xa9059cbb0000000000000000000000006f4dca0cb44c9e1383e0ad354151c2a4ed9bbf2900000000000000000000000000000000000000000000000000000001ca7c21a0,0
2084,0x8ec06705344e663283b521e4390bd45183a73ccfcc6f0bc0caa610b0b98477d7,4875385,1515429801,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xd053a88f5a1acf994972964a99df253dcc4b4733,25.000000000000000000,NULL,0x,0
2085,0x7472eb9366c0937afc6f7c2a29f980c1f0d34de45c343697ff9d8cdfb00270ae,4875385,1515429801,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x1f5f93132448891d271419409a7aacaa374f36c7,0.803400000000000000,NULL,0x,0
2086,0xc44a71aa198928b58d6b6d403f9c0e2b1128d80377fcf6e0f2c98ccbfad50840,4875385,1515429801,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x2921efc49145460cb0600b41d4aa5a35fef86ae6,2.243815530000000000,NULL,0x,0
2087,0x2fade81dfff50d29cb46cc339425fece642b7f6253dd3a25d5530f4ab8d41615,4875387,1515429840,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xefc180b1fdd9cb69f08cb2df26b4a58c042b1fc8,0.150948320000000000,NULL,0x,0
2095,0x770370269cc708fdefe72fef35e291fb8613286c000aead7a99a3f231f532c0e,4875388,1515429843,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf7f5be706c27571e3d96bcfdb7de9d1245d5dc0c,0.196377500000000000,NULL,0x,0
2090,0x287d52a7dfbb7c888cdd6e267dce79193f58ba87596e8af6a2eabe0a95a665b3,4875388,1515429843,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x3b4327957cbd725ad0629e382354c6475fd776e1,0.372321120000000000,NULL,0x,0
2094,0x0c14ad64c826fa99a0132b40ebe9a4855dd9eb10f95f3199beccd7e8baafe02b,4875388,1515429843,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x086a7406ca75232154f27bcaaa38934f555a8e78,0.100000000000000000,NULL,0x,0
2096,0x3745086954af72bcfeb64df134c4678c34bb0319fe637de2136868f8e21e2836,4875388,1515429843,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb0000000000000000000000003e6dba9207fa017f5e2c66bf29c9af46acd01d46000000000000000000000000000000000000000000000000000000023474bb80,0
2093,0x19a5aedcaed85f7c83ae091add730ccb7da5915f51e87419c5f36c712fdfdcf0,4875388,1515429843,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xbe46946ecf7f191f5eeab861c48023396f5b3ee8,0.108457440000000000,NULL,0x,0
2089,0xe636ff90df4f2ca2442aa098a635286d53eb63f4a1b3dfa7bd11b2c3a63fcefa,4875388,1515429843,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x029bb56e107c5989361adcaed0f72bb14ffb39de,10.220265860000000000,NULL,0x,0
2091,0xec85aa06b5250db54c739f21062ee7247ef8f753ccfb95c01a44213d72a9d5f4,4875388,1515429843,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x5a7fb70e55af8a6a2caed12941ab7a52ddf50ba2,26.954009000000000000,NULL,0x,0
2088,0xd11118dae24a7608ebeed368a300a407e0e5c0d13145d3c8f49e344b7d4ce71b,4875388,1515429843,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xb4f2709b776828e3e2ace92acdbf82fb1da0f5d6,0.109880000000000000,NULL,0x,0
2092,0x544dcc13c6e91d1fc11924408a1bf817dc06b5fd72ac278c389aff36d279eecd,4875388,1515429843,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xd69f6d36105794cb972af7fc7cbd2c8dfbc81dbd,0.247874890000000000,NULL,0x,0
2097,0x05c78c96abf775fea9af9dd955349727ce1edc8c9ae9521339bebd0938762563,4875390,1515429866,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x04267735abcf3b73a9898332b264be832a66687c,0.091100000000000000,NULL,0x,0
2105,0xf75402a9d89922f9b1525e8d7ac25a1acda0c08ecfb31af7725d3b2ac3a61ce1,4875392,1515429914,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xcaa4d2d258b9bba6254f40b34981a267caf4fefc,1.266118930000000000,NULL,0x,0
2098,0x08c220ffb8055223a9cbe166156f10a854c7e3782ec8e460b8d0eb9afc8e9faf,4875392,1515429914,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xe9895bf9e1cc348cc5e5fb8ee3fcbaae88fbb7c7,0.687577610000000000,NULL,0x,0
2099,0xb9667052e0db5fd83d2912dfd16a05509c52054f49ea3fb860f4063d81779f4c,4875392,1515429914,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x8e9ca44e210601b1791d7f1dc8b809fe0b7980d7,0.200000000000000000,NULL,0x,0
2100,0xf7232c6fbd372751263e06490ccc64721b3a6c8b950dbded15358a0b9947a402,4875392,1515429914,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4d4bf2485d3f0ff989e6ec95870a6a7f57bd5c09,4.060000000000000000,NULL,0x,0
2101,0x6ae53e0df4929ea04a45890b7f546fc4e1a14cb520b403be77518371c45a8c4f,4875392,1515429914,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,0E-18,NULL,0xa9059cbb0000000000000000000000009ddefdbeff938011f51055ed24b4b32f0c641238000000000000000000000000000000000000000000000000412691d3b28c8000,0
2102,0xae5470ed0fa5ad04dadee9decb8dc0960161c6c590938395bfc45c1a4b490518,4875392,1515429914,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x588be96280346707cfb96accc0651442c702aef1,0.500000000000000000,NULL,0x,0
2103,0xa2913d25cd900b98762a4d4eb87edd4927656d1b71bce94102d8cb06fbbf0d97,4875392,1515429914,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x8acb147bd6d4d47c61c3d2358bd1b0c8fcc6df4c,3.113547200000000000,NULL,0x,0
2104,0x1c7bf47dcf1658afa5862ced026a0a4c2ac7999660a70fe7d6330bced4cf6dcf,4875392,1515429914,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x62b4a2a1c90390cf172d3625b7fd3fb659078595,1.000000000000000000,NULL,0x,0
2106,0x8b120231b30f0dda68f04e2fef6b9f0b574346ef94dd2696659ca553aa4ca36f,4875392,1515429914,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x51db5ad35c671a87207d88fc11d593ac0c8415bd,0E-18,NULL,0xa9059cbb00000000000000000000000048e20024c80507e7d9068b115bdde150da07f15f0000000000000000000000000000000000000000000000a2859b9bea4d180000,0
2107,0x5b40f19a785c3003f4f228b14ab4eeaac18bbb931922a18b6fbed72b6a135ee7,4875393,1515429921,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x983f6d60db79ea8ca4eb9968c6aff8cfa04b3c63,0E-18,NULL,0xa9059cbb00000000000000000000000081fa8c9b1fce17ef8a07b8607f262f981f10af18000000000000000000000000000000000000000000000009bf39eb60f73c0000,0
2108,0xaa0403cf8091a30710d81dd696416bbb35b2ca7586decf383a9f7a35760bac91,4875395,1515429939,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x81ffc744e9184b318d55b48d4f057dbd6db78910,1.940627910000000000,NULL,0x,0
2110,0x31c130ce5609d3f9b17a170cfc2f834710ce422ca249f59c600e160520087f53,4875396,1515429957,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x16b5ecc2b3e0e255802d1dbf72a582048ea83a75,5.090000000000000000,NULL,0x,0
2113,0x4b0891419c7ede2b9fb36f619ec50c0519b913e79e2d19ad6acbd1af49af1962,4875396,1515429957,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x3304475f40c7b31e119930e0a3a8e21708706dc2,1.988000000000000000,NULL,0x,0
2112,0x99842161d1e7b2600d0d65558c2078c155007f1492d35088607af782f2a4882a,4875396,1515429957,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb000000000000000000000000fc1e782ac9089b0c553f7e8ad4794bb3332834060000000000000000000000000000000000000000000000000000000132ff85b0,0
2109,0x59e9ae039189b7afea71b6c3ddccb0f13e2f2d445125de9b6602282d53216acf,4875396,1515429957,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb0000000000000000000000001efebba788c9390a9f116909e2396854eebabd3c0000000000000000000000000000000000000000000000000000000226baa608,0
2111,0xa800f5f5f422e3c14a452a949cb34103ef686b6360624c1b49b433d4812ead98,4875396,1515429957,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb0000000000000000000000008847229ea5869c3700818ccdbed691bbeceb00e0000000000000000000000000000000000000000000000000000000002591e798,0
2114,0x526ec469970f1d5849f8531ad0685cfa7ce8574810f2bc402d9c58fd92ad80fc,4875398,1515429976,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x514910771af9ca656af840dff83e8264ecf986ca,0E-18,NULL,0xa9059cbb000000000000000000000000d7164c2bd3b1929ddd1617432f183841672bdce200000000000000000000000000000000000000000000001ff3917139973c0000,0
2115,0x7bcfd11237616bea2b3e6eec5b3135ebe76fb44cb0b54d4b4ae12a8d4b552a42,4875398,1515429976,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xaf93fa8ff9a5682227168ed02557d4490f582df2,1.355196520000000000,NULL,0x,0
2116,0xb05ced4f127e351ac29011e3cf2c9f913d81f6e916636c6fa86a1b1cd99211e4,4875398,1515429976,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d,0E-18,NULL,0xa9059cbb0000000000000000000000001284317213255a71e8399708cdfc98b790ac7bd000000000000000000000000000000000000000000000021dfda30402dc548000,0
2117,0xdcef8384ff568e688a9d3e33b4b3b1e66122fc7ebcff8d19533305dca3340a69,4875398,1515429976,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x595832f8fc6bf59c85c527fec3740a1b7a361269,0E-18,NULL,0xa9059cbb000000000000000000000000e1b2f30aed7195b847c59dcc3fb9074d01e01240000000000000000000000000000000000000000000000000000000001190c3e0,0
2118,0x49ba411eb6fe0c451c295c7de3acf58ed3c1716165074c470e38c0eebbfcdba6,4875398,1515429976,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x86a9ebd5e233156243adf4c31491631b14ea9e71,1.143020800000000000,NULL,0x,0
2119,0x8b7d49c9bd3868d41a777c232a522dd23de94634e12233e3e476ac78ddb12e54,4875398,1515429976,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x6f6b7d230a3770b90d5ace9fbf34f35b5e626e68,2.490000000000000000,NULL,0x,0
2120,0xa1abbd0b82150b1eb2672fae6edc74c0e91c4c4eae5984f59114288f9672f965,4875398,1515429976,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x6c935f30ad1c5de86f9d7526ce9e1cdbd125a727,0.100000000000000000,NULL,0x,0
2121,0x0dc826030138506ec006bc2d022272d7ed27f5f2591713cf5dea44d07913554f,4875399,1515429986,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x667abfe11e0a044f25319d6af3c63fcc4ad5804f,0.800000000000000000,NULL,0x,0
2132,0xbb62b472a6db839b45f802e7148d62fc4e20645bc7240196e6d4dc9283b4d6aa,4875401,1515430022,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb0000000000000000000000005e908ae154f19bae13b922ccb67ce3059e81cab2000000000000000000000000000000000000000000000000000000086b77ca18,0
2134,0xe0b2d2a25f1f2a6e2da1c91a35a99dcd65d32f6a8665b5efc82b071f5f9f1d21,4875401,1515430022,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb000000000000000000000000172fa549200f5c1a21de2b033a6df8c382d6e5b3000000000000000000000000000000000000000000000000000000000bebc200,0
2133,0xe2d341a738e91fed46846651dc5aedfb13d4a750660fb5251ea598125d121fbf,4875401,1515430022,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x768648472ffb8a91c4cbf84430d75895c5f22285,5.990000000000000000,NULL,0x,0
2131,0x182bce563744eb9548ec278844405a4d96f64f2680eac57b057d971f289d2ff4,4875401,1515430022,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb0000000000000000000000004e729d10bd5cc2736fcd804eca040a66f0ad0c750000000000000000000000000000000000000000000000000000000efbec23b8,0
2130,0xbc261c3a8c75a0049be749e14cb98a45cd1aa73b18ff04e8688f6fa614586be4,4875401,1515430022,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xe6a007dc3a7ea698f4b783cccbe5381f1cd77d15,0.989659380000000000,NULL,0x,0
2129,0x6e93b653036b0a38b2b88bbf38b6dc931b466f4c591dbf5b9ff98ecce08d967e,4875401,1515430022,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,0E-18,NULL,0xa9059cbb000000000000000000000000e987bf3752dd2a228d0b0b9cc4f640210d337352000000000000000000000000000000000000000000000016898ead4d87b44000,0
